,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
197,FITB.O,True,100.0,58.2834827585698,58.2834827585698,64.9752648761241,59.4404448809398,61.6483432555562,83.3333333333333
198,FRC,False,,36.3839666061524,36.3839666061524,21.1527035056446,36.3739418116445,50.9513651877133,100.0
199,FE,False,,41.3092268703349,41.3092268703349,44.4959616656497,27.1493212669683,54.2996550026763,100.0
200,FIS,False,,29.0724836345325,29.0724836345325,0.0,58.0,10.7807167235494,100.0
201,FISV.O,False,,24.8797559287027,24.8797559287027,0.0,22.9446640316205,44.7682025028441,100.0
202,FLT,False,,14.4920486839907,14.4920486839907,0.0,16.8552049521201,21.6168941979522,100.0
203,FMC,True,100.0,63.6413639538369,63.6413639538369,56.12842179038,64.4990892531876,75.4608605742669,100.0
204,F,True,100.0,49.8762871920361,78.3240029555009,85.8312532586655,91.3102845944488,45.6650277357538,21.4285714285714
205,FTNT.O,False,,42.1468219967143,42.1468219967143,8.38452525650712,58.8117003657615,37.9251990898748,100.0
206,FTV,False,,27.9076922813368,27.9076922813368,6.36363636363635,42.8901487780849,34.1168941979522,100.0
207,FBHS.K,False,,59.2096045637996,59.2096045637996,57.8393283504619,59.2228726549819,60.9701769649529,100.0
208,FOXA.O,,,,,,,,
209,FOX.L,,,,,,,,
210,BEN,False,,48.909711170946,48.909711170946,63.4015553447407,48.7289452681984,53.4826507394767,100.0
211,FCX,True,100.0,59.7524994451033,87.0975914827992,82.0357962483584,87.2895932030174,94.0381618329176,32.4074074074074
212,GRMN.K,True,100.0,59.9680945235715,59.9680945235715,53.5835084033613,61.8733929766475,61.7018981880932,100.0
213,IT,False,,44.1033333561346,44.1033333561346,0.0,34.1096691826964,65.9399886234357,100.0
214,GNRC.K,False,,24.5479137790269,24.5479137790269,0.555555555555555,39.9722259782653,33.1157565415244,100.0
215,GD,False,,58.1582242499804,58.1582242499804,36.9884691967071,56.7217165761759,75.6299772468714,100.0
216,GE,True,100.0,74.9849175416059,80.7390658524426,86.4417661796694,68.4223005081803,92.4240622940041,69.2307692307692
217,GIS,True,38.936,37.7665577586599,73.6812636654681,84.3055040197897,88.1171582981964,37.0525813269445,1.85185185185185
218,GM,True,100.0,44.6140422996497,84.9423703135851,83.6002024456435,92.4240809588494,74.0609321726139,4.28571428571428
219,GPC,False,,20.8636909453463,20.8636909453463,7.11542589986403,12.2767153514763,54.7568259385665,100.0
220,GILD.O,True,,80.582304870448,80.582304870448,53.75,97.6937049568174,80.5643554685819,83.3333333333333
221,GL,False,,42.6625060111209,42.6625060111209,20.3940886699507,35.2165840657613,65.5702502844141,100.0
222,GPN,False,,14.9630106597155,14.9630106597155,0.0,17.3295132525154,22.4132536973834,100.0
223,GS,True,100.0,30.5396499340525,58.9959665347716,97.2552030263635,68.9991272408208,40.0275743994602,2.08333333333333
224,HAL,True,100.0,45.880294229071,77.1772551248087,81.9169746049217,85.4699565637065,59.8535181293555,14.5833333333333
225,HIG,True,100.0,63.9689391233579,63.9689391233579,76.8643388389838,55.4417775914474,77.8810482101274,100.0
226,HAS.O,True,100.0,67.8313650313574,85.6627300627149,51.0160427807486,95.7601227189926,84.398455558252,50.0
227,HCA,True,100.0,63.443246756241,63.443246756241,27.000777000777,70.7869634340222,72.8520216206354,100.0
228,PEAK.K,True,100.0,73.7312338239482,73.7312338239482,85.8097963509728,90.0845804426677,44.2856021059552,100.0
229,HSIC.O,True,100.0,52.8963600607463,52.8963600607463,52.0717155978349,36.7109156666118,74.5920292623821,100.0
230,HSY,True,100.0,72.0901285882133,75.6617386579081,89.4766246924301,86.8984050568314,41.0509015195716,68.5185185185185
231,HES,True,100.0,71.1168527531561,71.1168527531561,75.4923090520234,69.2896567241583,67.9580164331975,94.2307692307692
232,HPE,True,100.0,67.5061446340276,67.5061446340276,55.1854810207111,68.6915887850467,75.659322242474,95.4545454545454
233,HLT,False,,63.5715363074784,63.5715363074784,71.7884551217884,69.8707070707071,46.7275532297566,100.0
234,HOLX.O,False,,43.2630714158928,43.2630714158928,23.4141791044776,26.6747493013315,74.3671786120591,100.0
235,HD,True,100.0,69.1984277119525,80.7045477315974,89.7377450980392,83.3159451150304,73.2863964001177,57.6923076923076
236,HON.O,True,100.0,66.6625867188143,66.6625867188143,68.1486563543015,67.5667177492719,63.0112935205217,69.2307692307692
237,HRL,True,94.64,64.9924604754743,64.9924604754743,54.4678219450256,90.6355933732031,32.2639276856694,100.0
238,HST.O,True,100.0,80.9867895948768,80.9867895948768,78.379135437959,70.0272746276283,94.3188196083088,100.0
239,HWM,True,100.0,74.2521361160833,74.2521361160833,74.274371700001,75.7324386080737,72.2291977542903,100.0
240,HPQ,True,100.0,66.3551156252998,73.6193221596906,57.7584646921608,79.3272121112751,76.6576329689734,59.0909090909091
241,HUM,False,,44.1770011881784,84.1873357096901,83.0691530691531,84.6800161506044,84.1552105008614,4.16666666666666
242,HBAN.O,True,100.0,57.4800762189401,57.4800762189401,29.8293576879168,60.4545971756742,72.9032161598846,100.0
243,HII,False,,36.0566549417124,36.0566549417124,6.52173913043478,35.792924531917,58.0730944254835,100.0
244,IBM,True,100.0,76.0271140743782,76.0271140743782,80.3996128702938,96.347796099954,57.2169993580244,79.0322580645161
245,IEX,False,,40.3216816019067,40.3216816019067,28.4385113268608,38.3145437948847,57.2130666122795,100.0
246,IDXX.O,False,,38.1764782236303,38.1764782236303,4.05117270788912,34.8080716751602,58.5366894197952,100.0
247,ITW,True,100.0,45.1504369542678,45.1504369542678,25.4246640335349,47.8927916542012,69.6176265320067,100.0
248,ILMN.O,False,,22.0610672605047,22.0610672605047,0.0,31.6993598359942,19.6658134243458,100.0
249,INCY.O,False,,39.0357745381519,39.0357745381519,36.5259740259741,51.5158333294168,22.2255403868031,100.0
250,IR,,,,,,,,
251,INTC.O,True,100.0,87.4821206011026,89.2499554879195,90.7233631438845,90.4269135315928,85.5398855287004,85.7142857142857
252,ICE,True,100.0,69.7305150128824,69.7305150128824,72.4595645503203,61.434767085311,82.2937137167631,100.0
253,IP,True,100.0,66.5642959932922,66.5642959932922,60.3928023968784,64.7929399668704,79.0287172192303,100.0
254,IPG,True,91.1,58.2291176367438,58.2291176367438,40.6756756756756,55.9514238247863,67.0792284761772,67.3913043478261
255,IFF,True,100.0,75.4458982438728,75.4458982438728,83.7912867274569,67.0544245556879,80.7645726731828,100.0
256,INTU.O,False,,77.7477157737314,77.7477157737314,51.0923147677853,80.0651378378343,81.1476109215017,100.0
257,ISRG.O,False,,43.6193896118023,43.6193896118023,7.46268656716418,30.0121602150641,78.4087030716723,100.0
258,IVZ,False,,56.6142427504361,56.6142427504361,54.8900249464179,54.9035997815768,67.3438971014717,100.0
259,INVH.K,,,,,,,,
260,IQV,False,,36.9828705095431,36.9828705095431,37.5,67.4275384662822,8.89964226643191,100.0
261,IRM,True,35.0,73.6308133248282,73.6308133248282,71.9789537436596,73.7243811161702,75.4701330765431,100.0
262,JBHT.O,False,,41.9983939650121,41.9983939650121,24.7565422565422,44.9712157706827,58.8239476678043,100.0
